Countries,country_code,Indicies,Date,Value,Year,Month,Alpha-3 code
Malaysia,548,Equity,2016-03-01,,2016,3,MYS
Malaysia,548,Debt,2016-03-01,2839.602966228402,2016,3,MYS
Pakistan,564,Total,2016-03-01,-501.90910080000003,2016,3,PAK
Pakistan,564,Equity,2016-03-01,-2.35264,2016,3,PAK
Pakistan,564,Debt,2016-03-01,-499.5564608,2016,3,PAK
Philippines,566,Total,2016-03-01,-366.3323207953554,2016,3,PHL
Philippines,566,Equity,2016-03-01,206.77918042666238,2016,3,PHL
Philippines,566,Debt,2016-03-01,-573.1115012220178,2016,3,PHL
Thailand,578,Total,2016-03-01,442.99999999999994,2016,3,THA
Thailand,578,Equity,2016-03-01,677.05,2016,3,THA
Thailand,578,Debt,2016-03-01,-234.05,2016,3,THA
Bulgaria,918,Total,2016-03-01,1271.01461108556,2016,3,BGR
Bulgaria,918,Equity,2016-03-01,-16.445366922924432,2016,3,BGR
Bulgaria,918,Debt,2016-03-01,1287.4599780084845,2016,3,BGR
China,924,Total,2016-03-01,5585.074897178705,2016,3,CHN
China,924,Equity,2016-03-01,3102.3988066794423,2016,3,CHN
China,924,Debt,2016-03-01,2482.6760904992634,2016,3,CHN
Ukraine,926,Total,2016-03-01,9,2016,3,UKR
Ukraine,926,Equity,2016-03-01,5,2016,3,UKR
Ukraine,926,Debt,2016-03-01,4,2016,3,UKR
Czech Republic,935,Total,2016-03-01,2818.9874456387947,2016,3,CZE
Czech Republic,935,Equity,2016-03-01,-24.534339870353648,2016,3,CZE
Czech Republic,935,Debt,2016-03-01,2843.5217855091482,2016,3,CZE
Slovak Republic,936,Total,2016-03-01,360.5171733333442,2016,3,SVK
Slovak Republic,936,Equity,2016-03-01,2.2199333333334,2016,3,SVK
Slovak Republic,936,Debt,2016-03-01,358.2972400000108,2016,3,SVK
Estonia,939,Total,2016-03-01,8.65774000000026,2016,3,EST
Estonia,939,Equity,2016-03-01,5.66083000000017,2016,3,EST
Estonia,939,Debt,2016-03-01,2.9969100000000903,2016,3,EST
Latvia,941,Total,2016-03-01,7.7697666666669,2016,3,LVA
Latvia,941,Equity,2016-03-01,0,2016,3,LVA
Latvia,941,Debt,2016-03-01,7.7697666666669,2016,3,LVA
Serbia,942,Total,2016-03-01,-134.30596666667068,2016,3,SRB
Serbia,942,Equity,2016-03-01,-2.2199333333334,2016,3,SRB
Serbia,942,Debt,2016-03-01,-132.0860333333373,2016,3,SRB
Hungary,944,Total,2016-03-01,-1654.0723266667164,2016,3,HUN
Hungary,944,Equity,2016-03-01,-136.9698866666708,2016,3,HUN
Hungary,944,Debt,2016-03-01,-1517.1024400000456,2016,3,HUN
Lithuania,946,Total,2016-03-01,-62.26913000000188,2016,3,LTU
Lithuania,946,Equity,2016-03-01,14.762556666667113,2016,3,LTU
Lithuania,946,Debt,2016-03-01,-77.03168666666899,2016,3,LTU
Mongolia,948,Total,2016-03-01,-6.66838,2016,3,MNG
Mongolia,948,Equity,2016-03-01,-0.31159,2016,3,MNG
Mongolia,948,Debt,2016-03-01,-6.35679,2016,3,MNG
Slovenia,961,Total,2016-03-01,1290.558243333372,2016,3,SVN
Slovenia,961,Equity,2016-03-01,11.21066333333367,2016,3,SVN
Slovenia,961,Debt,2016-03-01,1279.3475800000383,2016,3,SVN
Croatia,960,Total,2016-03-01,-301.02296000000905,2016,3,HRV
Croatia,960,Equity,2016-03-01,-0.4439866666666801,2016,3,HRV
Croatia,960,Debt,2016-03-01,-300.5789733333424,2016,3,HRV
North Macedonia,962,Total,2016-03-01,2.5529233333334105,2016,3,MKD
North Macedonia,962,Equity,2016-03-01,-0.22199333333334004,2016,3,MKD
North Macedonia,962,Debt,2016-03-01,2.7749166666667504,2016,3,MKD
Poland,964,Total,2016-03-01,448,2016,3,POL
Poland,964,Equity,2016-03-01,206,2016,3,POL
Poland,964,Debt,2016-03-01,242,2016,3,POL
Romania,968,Total,2016-03-01,379.05361666667807,2016,3,ROU
Romania,968,Equity,2016-03-01,-20.090396666667274,2016,3,ROU
Romania,968,Debt,2016-03-01,399.14401333334536,2016,3,ROU
Emerging Markets,200,Total,2016-04-01,17210.64491295842,2016,4,
Emerging Markets,200,Equity,2016-04-01,7076.287623915189,2016,4,
Emerging Markets,200,Debt,2016-04-01,10134.357289043233,2016,4,
Turkey,186,Total,2016-04-01,3362,2016,4,TUR
Turkey,186,Equity,2016-04-01,497,2016,4,TUR
Turkey,186,Debt,2016-04-01,2865,2016,4,TUR
South Africa,199,Total,2016-04-01,-867.9134958804715,2016,4,ZAF
South Africa,199,Equity,2016-04-01,-1406.1279165391518,2016,4,ZAF
South Africa,199,Debt,2016-04-01,538.2144206586803,2016,4,ZAF
Brazil,223,Total,2016-04-01,631.7739820500002,2016,4,BRA
Brazil,223,Equity,2016-04-01,1580.89653086,2016,4,BRA
Brazil,223,Debt,2016-04-01,-949.1225488099998,2016,4,BRA
Chile,228,Total,2016-04-01,462.16192094337316,2016,4,CHL
Chile,228,Equity,2016-04-01,570.6589513609258,2016,4,CHL
Chile,228,Debt,2016-04-01,-108.49703041755262,2016,4,CHL
Mexico,273,Total,2016-04-01,-20.300000000000068,2016,4,MEX
Mexico,273,Equity,2016-04-01,617.3,2016,4,MEX
Mexico,273,Debt,2016-04-01,-637.6,2016,4,MEX
Lebanon,446,Total,2016-04-01,-22.619999999999997,2016,4,LBN
Lebanon,446,Equity,2016-04-01,-59.33,2016,4,LBN
Lebanon,446,Debt,2016-04-01,36.71,2016,4,LBN
Sri Lanka,524,Total,2016-04-01,167.3579020788545,2016,4,LKA
Sri Lanka,524,Equity,2016-04-01,-6.992528914842932,2016,4,LKA
Sri Lanka,524,Debt,2016-04-01,174.35043099369742,2016,4,LKA
India,534,Total,2016-04-01,2231.7247799156103,2016,4,IND
India,534,Equity,2016-04-01,1266.1034073412397,2016,4,IND
India,534,Debt,2016-04-01,965.6213725743706,2016,4,IND
Korea,542,Total,2016-04-01,3490.3999999999996,2016,4,KOR
Korea,542,Equity,2016-04-01,1923.3,2016,4,KOR
Korea,542,Debt,2016-04-01,1567.1,2016,4,KOR
Malaysia,548,Total,2016-04-01,,2016,4,MYS
Malaysia,548,Equity,2016-04-01,,2016,4,MYS
Malaysia,548,Debt,2016-04-01,1597.9813036240257,2016,4,MYS
Pakistan,564,Total,2016-04-01,-10.600489799999998,2016,4,PAK
Pakistan,564,Equity,2016-04-01,-34.953694,2016,4,PAK
Pakistan,564,Debt,2016-04-01,24.3532042,2016,4,PAK
Philippines,566,Total,2016-04-01,-1339.692616561606,2016,4,PHL
Philippines,566,Equity,2016-04-01,-53.09443081217216,2016,4,PHL
Philippines,566,Debt,2016-04-01,-1286.598185749434,2016,4,PHL
Thailand,578,Total,2016-04-01,-507.64000000000004,2016,4,THA
Thailand,578,Equity,2016-04-01,-659.46,2016,4,THA
Thailand,578,Debt,2016-04-01,151.82,2016,4,THA
Bulgaria,918,Total,2016-04-01,17.460292197090627,2016,4,BGR
Bulgaria,918,Equity,2016-04-01,-1.0608319809748243,2016,4,BGR
Bulgaria,918,Debt,2016-04-01,18.521124178065453,2016,4,BGR
China,924,Total,2016-04-01,5601.99254304854,2016,4,CHN
China,924,Equity,2016-04-01,1847.5559130582683,2016,4,CHN
China,924,Debt,2016-04-01,3754.4366299902713,2016,4,CHN
Ukraine,926,Total,2016-04-01,5,2016,4,UKR
Ukraine,926,Equity,2016-04-01,2,2016,4,UKR
Ukraine,926,Debt,2016-04-01,3,2016,4,UKR
Czech Republic,935,Total,2016-04-01,-1106.016110085585,2016,4,CZE
Czech Republic,935,Equity,2016-04-01,140.71152877999666,2016,4,CZE
Czech Republic,935,Debt,2016-04-01,-1246.7276388655816,2016,4,CZE
Slovak Republic,936,Total,2016-04-01,47.397816190474195,2016,4,SVK
Slovak Republic,936,Equity,2016-04-01,0,2016,4,SVK
Slovak Republic,936,Debt,2016-04-01,47.397816190474195,2016,4,SVK
Estonia,939,Total,2016-04-01,-1.2473109523808996,2016,4,EST
Estonia,939,Equity,2016-04-01,3.0615814285713,2016,4,EST
Estonia,939,Debt,2016-04-01,-4.3088923809522,2016,4,EST
Latvia,941,Total,2016-04-01,-34.01757142857,2016,4,LVA
Latvia,941,Equity,2016-04-01,-9.071352380952,2016,4,LVA
Latvia,941,Debt,2016-04-01,-24.946219047618,2016,4,LVA
Serbia,942,Total,2016-04-01,-159.882585714279,2016,4,SRB
Serbia,942,Equity,2016-04-01,0,2016,4,SRB
Serbia,942,Debt,2016-04-01,-159.882585714279,2016,4,SRB
Hungary,944,Total,2016-04-01,751.2213690475876,2016,4,HUN
Hungary,944,Equity,2016-04-01,87.6519423809487,2016,4,HUN
Hungary,944,Debt,2016-04-01,663.5694266666388,2016,4,HUN
Lithuania,946,Total,2016-04-01,-61.345020476187905,2016,4,LTU
Lithuania,946,Equity,2016-04-01,2.267838095238,2016,4,LTU
Lithuania,946,Debt,2016-04-01,-63.6128585714259,2016,4,LTU
Mongolia,948,Total,2016-04-01,518.47777,2016,4,MNG
Mongolia,948,Equity,2016-04-01,-0.13613,2016,4,MNG
Mongolia,948,Debt,2016-04-01,518.6139,2016,4,MNG
Slovenia,961,Total,2016-04-01,-442.00164476188615,2016,4,SVN
Slovenia,961,Equity,2016-04-01,-3.401757142857,2016,4,SVN
Slovenia,961,Debt,2016-04-01,-438.5998876190292,2016,4,SVN
Croatia,960,Total,2016-04-01,-116.3400942857094,2016,4,HRV
Croatia,960,Equity,2016-04-01,2.1544461904761,2016,4,HRV
Croatia,960,Debt,2016-04-01,-118.49454047618549,2016,4,HRV
North Macedonia,962,Total,2016-04-01,1.9276623809523,2016,4,MKD
North Macedonia,962,Equity,2016-04-01,-1.3607028571428,2016,4,MKD
North Macedonia,962,Debt,2016-04-01,3.2883652380951,2016,4,MKD
Poland,964,Total,2016-04-01,3508,2016,4,POL
Poland,964,Equity,2016-04-01,729,2016,4,POL
Poland,964,Debt,2016-04-01,2779,2016,4,POL
Romania,968,Total,2016-04-01,-494.61548857140775,2016,4,ROU
Romania,968,Equity,2016-04-01,41.6148290476173,2016,4,ROU
Romania,968,Debt,2016-04-01,-536.2303176190251,2016,4,ROU
Emerging Markets,200,Total,2016-05-01,-4757.333523546166,2016,5,
Emerging Markets,200,Equity,2016-05-01,166.26255954150525,2016,5,
Emerging Markets,200,Debt,2016-05-01,-4923.596083087672,2016,5,
Turkey,186,Total,2016-05-01,1228,2016,5,TUR
Turkey,186,Equity,2016-05-01,-838,2016,5,TUR
Turkey,186,Debt,2016-05-01,2066,2016,5,TUR
South Africa,199,Total,2016-05-01,-1760.0294216203056,2016,5,ZAF
South Africa,199,Equity,2016-05-01,-1044.9747901782903,2016,5,ZAF
South Africa,199,Debt,2016-05-01,-715.0546314420152,2016,5,ZAF
Brazil,223,Total,2016-05-01,-6724.517144220001,2016,5,BRA
Brazil,223,Equity,2016-05-01,-656.1580031099999,2016,5,BRA
Brazil,223,Debt,2016-05-01,-6068.359141110001,2016,5,BRA
Chile,228,Total,2016-05-01,440.9245995573487,2016,5,CHL
Chile,228,Equity,2016-05-01,92.52809297475386,2016,5,CHL
Chile,228,Debt,2016-05-01,348.39650658259484,2016,5,CHL
Mexico,273,Total,2016-05-01,-3069.0000000000005,2016,5,MEX
Mexico,273,Equity,2016-05-01,1127.1,2016,5,MEX
Mexico,273,Debt,2016-05-01,-4196.1,2016,5,MEX
Lebanon,446,Total,2016-05-01,85.85,2016,5,LBN
Lebanon,446,Equity,2016-05-01,-14.7,2016,5,LBN
Lebanon,446,Debt,2016-05-01,100.55,2016,5,LBN
Sri Lanka,524,Total,2016-05-01,171.960224670715,2016,5,LKA
Sri Lanka,524,Equity,2016-05-01,-17.77449497057571,2016,5,LKA
Sri Lanka,524,Debt,2016-05-01,189.73471964129072,2016,5,LKA
India,534,Total,2016-05-01,-278.8777674973734,2016,5,IND
India,534,Equity,2016-05-01,380.06489495112,2016,5,IND
India,534,Debt,2016-05-01,-658.9426624484934,2016,5,IND
Korea,542,Total,2016-05-01,739.8,2016,5,KOR
Korea,542,Equity,2016-05-01,154.4,2016,5,KOR
Korea,542,Debt,2016-05-01,585.4,2016,5,KOR
Malaysia,548,Total,2016-05-01,,2016,5,MYS
Malaysia,548,Equity,2016-05-01,,2016,5,MYS
Malaysia,548,Debt,2016-05-01,-845.1781038486209,2016,5,MYS
Pakistan,564,Total,2016-05-01,4.1014975,2016,5,PAK
Pakistan,564,Equity,2016-05-01,4.087949,2016,5,PAK
Pakistan,564,Debt,2016-05-01,0.0135485,2016,5,PAK
Philippines,566,Total,2016-05-01,1205.4123454292146,2016,5,PHL
Philippines,566,Equity,2016-05-01,302.4389184987316,2016,5,PHL
Philippines,566,Debt,2016-05-01,902.973426930483,2016,5,PHL
Thailand,578,Total,2016-05-01,-1203.03,2016,5,THA
Thailand,578,Equity,2016-05-01,-920.39,2016,5,THA
Thailand,578,Debt,2016-05-01,-282.64,2016,5,THA
Bulgaria,918,Total,2016-05-01,-46.722151723025036,2016,5,BGR
Bulgaria,918,Equity,2016-05-01,5.674808401687871,2016,5,BGR
Bulgaria,918,Debt,2016-05-01,-52.396960124712905,2016,5,BGR
China,924,Total,2016-05-01,3548.79598100376,2016,5,CHN
China,924,Equity,2016-05-01,1706.1965526231297,2016,5,CHN
China,924,Debt,2016-05-01,1842.5994283806301,2016,5,CHN
Ukraine,926,Total,2016-05-01,-13,2016,5,UKR
Ukraine,926,Equity,2016-05-01,2,2016,5,UKR
Ukraine,926,Debt,2016-05-01,-15,2016,5,UKR
Czech Republic,935,Total,2016-05-01,-1088.177442979704,2016,5,CZE
Czech Republic,935,Equity,2016-05-01,-54.906884285415416,2016,5,CZE
Czech Republic,935,Debt,2016-05-01,-1033.2705586942886,2016,5,CZE
Slovak Republic,936,Total,2016-05-01,371.56933636363937,2016,5,SVK
Slovak Republic,936,Equity,2016-05-01,-6.560432727272779,2016,5,SVK
Slovak Republic,936,Debt,2016-05-01,378.12976909091213,2016,5,SVK
Estonia,939,Total,2016-05-01,4.8637690909091305,2016,5,EST
Estonia,939,Equity,2016-05-01,-0.45244363636364,2016,5,EST
Estonia,939,Debt,2016-05-01,5.31621272727277,2016,5,EST
Latvia,941,Total,2016-05-01,684.3210000000054,2016,5,LVA
Latvia,941,Equity,2016-05-01,-9.0488727272728,2016,5,LVA
Latvia,941,Debt,2016-05-01,693.3698727272782,2016,5,LVA
Serbia,942,Total,2016-05-01,-35.0643818181821,2016,5,SRB
Serbia,942,Equity,2016-05-01,0,2016,5,SRB
Serbia,942,Debt,2016-05-01,-35.0643818181821,2016,5,SRB
Hungary,944,Total,2016-05-01,-813.2674363636428,2016,5,HUN
Hungary,944,Equity,2016-05-01,-18.776410909091062,2016,5,HUN
Hungary,944,Debt,2016-05-01,-794.4910254545517,2016,5,HUN
Lithuania,946,Total,2016-05-01,18.55018909090924,2016,5,LTU
Lithuania,946,Equity,2016-05-01,5.089990909090949,2016,5,LTU
Lithuania,946,Debt,2016-05-01,13.46019818181829,2016,5,LTU
Mongolia,948,Total,2016-05-01,-3.165838,2016,5,MNG
Mongolia,948,Equity,2016-05-01,0.001972,2016,5,MNG
Mongolia,948,Debt,2016-05-01,-3.16781,2016,5,MNG
Slovenia,961,Total,2016-05-01,-354.7158109090937,2016,5,SVN
Slovenia,961,Equity,2016-05-01,-5.203101818181859,2016,5,SVN
Slovenia,961,Debt,2016-05-01,-349.51270909091187,2016,5,SVN
Croatia,960,Total,2016-05-01,-94.56072000000076,2016,5,HRV
Croatia,960,Equity,2016-05-01,-12.78153272727283,2016,5,HRV
Croatia,960,Debt,2016-05-01,-81.77918727272792,2016,5,HRV
North Macedonia,962,Total,2016-05-01,3.2802163636363897,2016,5,MKD
North Macedonia,962,Equity,2016-05-01,-0.11311090909091,2016,5,MKD
North Macedonia,962,Debt,2016-05-01,3.3933272727272996,2016,5,MKD
Poland,964,Total,2016-05-01,1934,2016,5,POL
Poland,964,Equity,2016-05-01,-68,2016,5,POL
Poland,964,Debt,2016-05-01,2002,2016,5,POL
Romania,968,Total,2016-05-01,1130.5435363636454,2016,5,ROU
Romania,968,Equity,2016-05-01,54.51945818181862,2016,5,ROU
Romania,968,Debt,2016-05-01,1076.0240781818268,2016,5,ROU
Emerging Markets,200,Total,2016-06-01,16770.895444820144,2016,6,
Emerging Markets,200,Equity,2016-06-01,6733.305394635702,2016,6,
Emerging Markets,200,Debt,2016-06-01,10037.59005018444,2016,6,
Turkey,186,Total,2016-06-01,1293,2016,6,TUR
Turkey,186,Equity,2016-06-01,-94,2016,6,TUR
Turkey,186,Debt,2016-06-01,1387,2016,6,TUR
South Africa,199,Total,2016-06-01,-1174.785575274931,2016,6,ZAF
South Africa,199,Equity,2016-06-01,-1349.3092324473428,2016,6,ZAF
South Africa,199,Debt,2016-06-01,174.5236571724117,2016,6,ZAF
Brazil,223,Total,2016-06-01,2991.6329934799996,2016,6,BRA
Brazil,223,Equity,2016-06-01,2186.67125015,2016,6,BRA
Brazil,223,Debt,2016-06-01,804.9617433299998,2016,6,BRA
Chile,228,Total,2016-06-01,-194.20097090732605,2016,6,CHL
Chile,228,Equity,2016-06-01,-85.54391051633864,2016,6,CHL
Chile,228,Debt,2016-06-01,-108.65706039098741,2016,6,CHL
Mexico,273,Total,2016-06-01,-2266.5,2016,6,MEX
Mexico,273,Equity,2016-06-01,-68,2016,6,MEX
Mexico,273,Debt,2016-06-01,-2198.5,2016,6,MEX
Lebanon,446,Total,2016-06-01,308.51,2016,6,LBN
Lebanon,446,Equity,2016-06-01,-6.29,2016,6,LBN
Lebanon,446,Debt,2016-06-01,314.8,2016,6,LBN
Sri Lanka,524,Total,2016-06-01,189.99683115881083,2016,6,LKA
Sri Lanka,524,Equity,2016-06-01,-3.632252005446034,2016,6,LKA
Sri Lanka,524,Debt,2016-06-01,193.62908316425688,2016,6,LKA
India,534,Total,2016-06-01,-372.5819992961982,2016,6,IND
India,534,Equity,2016-06-01,551.7166476081891,2016,6,IND
India,534,Debt,2016-06-01,-924.2986469043873,2016,6,IND
Korea,542,Total,2016-06-01,-2183,2016,6,KOR
Korea,542,Equity,2016-06-01,817,2016,6,KOR
Korea,542,Debt,2016-06-01,-3000,2016,6,KOR
Malaysia,548,Total,2016-06-01,,2016,6,MYS
Malaysia,548,Equity,2016-06-01,,2016,6,MYS
Malaysia,548,Debt,2016-06-01,1397.6995913973228,2016,6,MYS
Pakistan,564,Total,2016-06-01,71.6240163,2016,6,PAK
Pakistan,564,Equity,2016-06-01,61.139849,2016,6,PAK
Pakistan,564,Debt,2016-06-01,10.484167300000001,2016,6,PAK
Philippines,566,Total,2016-06-01,501.5605770140239,2016,6,PHL
Philippines,566,Equity,2016-06-01,329.7101183734667,2016,6,PHL
Philippines,566,Debt,2016-06-01,171.85045864055724,2016,6,PHL
Thailand,578,Total,2016-06-01,1358.35,2016,6,THA
Thailand,578,Equity,2016-06-01,703.23,2016,6,THA
Thailand,578,Debt,2016-06-01,655.12,2016,6,THA
Bulgaria,918,Total,2016-06-01,-61.16590333497555,2016,6,BGR
Bulgaria,918,Equity,2016-06-01,-28.133050937584645,2016,6,BGR
Bulgaria,918,Debt,2016-06-01,-33.032852397390904,2016,6,BGR
China,924,Total,2016-06-01,10451.020644137043,2016,6,CHN
China,924,Equity,2016-06-01,3222.4429128200372,2016,6,CHN
China,924,Debt,2016-06-01,7228.577731317005,2016,6,CHN
Ukraine,926,Total,2016-06-01,3,2016,6,UKR
Ukraine,926,Equity,2016-06-01,3,2016,6,UKR
Ukraine,926,Debt,2016-06-01,0,2016,6,UKR
Czech Republic,935,Total,2016-06-01,4603.070539419092,2016,6,CZE
Czech Republic,935,Equity,2016-06-01,53.5269709543569,2016,6,CZE
Czech Republic,935,Debt,2016-06-01,4549.543568464735,2016,6,CZE
Slovak Republic,936,Total,2016-06-01,185.95073454545303,2016,6,SVK
Slovak Republic,936,Equity,2016-06-01,0,2016,6,SVK
Slovak Republic,936,Debt,2016-06-01,185.95073454545303,2016,6,SVK
Estonia,939,Total,2016-06-01,49.74406727272687,2016,6,EST
Estonia,939,Equity,2016-06-01,18.864567272727122,2016,6,EST
Estonia,939,Debt,2016-06-01,30.87949999999975,2016,6,EST
Latvia,941,Total,2016-06-01,-15.7204727272726,2016,6,LVA
Latvia,941,Equity,2016-06-01,0,2016,6,LVA
Latvia,941,Debt,2016-06-01,-15.7204727272726,2016,6,LVA
Serbia,942,Total,2016-06-01,-143.7300363636352,2016,6,SRB
Serbia,942,Equity,2016-06-01,-1.1228909090909,2016,6,SRB
Serbia,942,Debt,2016-06-01,-142.6071454545443,2016,6,SRB
Hungary,944,Total,2016-06-01,-172.58833272727134,2016,6,HUN
Hungary,944,Equity,2016-06-01,-68.15947818181763,2016,6,HUN
Hungary,944,Debt,2016-06-01,-104.4288545454537,2016,6,HUN
Lithuania,946,Total,2016-06-01,13.025534545454441,2016,6,LTU
Lithuania,946,Equity,2016-06-01,-4.4915636363636,2016,6,LTU
Lithuania,946,Debt,2016-06-01,17.517098181818042,2016,6,LTU
Mongolia,948,Total,2016-06-01,-10.938932000000001,2016,6,MNG
Mongolia,948,Equity,2016-06-01,4.156268,2016,6,MNG
Mongolia,948,Debt,2016-06-01,-15.0952,2016,6,MNG
Slovenia,961,Total,2016-06-01,-131.93968181818076,2016,6,SVN
Slovenia,961,Equity,2016-06-01,-0.11228909090909,2016,6,SVN
Slovenia,961,Debt,2016-06-01,-131.82739272727167,2016,6,SVN
Croatia,960,Total,2016-06-01,29.532030909090672,2016,6,HRV
Croatia,960,Equity,2016-06-01,8.30939272727266,2016,6,HRV
Croatia,960,Debt,2016-06-01,21.22263818181801,2016,6,HRV
North Macedonia,962,Total,2016-06-01,3.2563836363636103,2016,6,MKD
North Macedonia,962,Equity,2016-06-01,0.11228909090909,2016,6,MKD
North Macedonia,962,Debt,2016-06-01,3.14409454545452,2016,6,MKD
Poland,964,Total,2016-06-01,1131,2016,6,POL
Poland,964,Equity,2016-06-01,546,2016,6,POL
Poland,964,Debt,2016-06-01,585,2016,6,POL
Romania,968,Total,2016-06-01,-1083.9265945454458,2016,6,ROU
Romania,968,Equity,2016-06-01,-63.78020363636312,2016,6,ROU
Romania,968,Debt,2016-06-01,-1020.1463909090827,2016,6,ROU
Emerging Markets,200,Total,2016-07-01,14554.241335478242,2016,7,
Emerging Markets,200,Equity,2016-07-01,15164.01614598825,2016,7,
Emerging Markets,200,Debt,2016-07-01,-609.774810510008,2016,7,
Turkey,186,Total,2016-07-01,268,2016,7,TUR
Turkey,186,Equity,2016-07-01,-348,2016,7,TUR
Turkey,186,Debt,2016-07-01,616,2016,7,TUR
South Africa,199,Total,2016-07-01,-45.17852805440853,2016,7,ZAF
South Africa,199,Equity,2016-07-01,-222.90849786599117,2016,7,ZAF
South Africa,199,Debt,2016-07-01,177.72996981158263,2016,7,ZAF
Brazil,223,Total,2016-07-01,3286.097440769998,2016,7,BRA
Brazil,223,Equity,2016-07-01,2945.485435599999,2016,7,BRA
Brazil,223,Debt,2016-07-01,340.61200516999867,2016,7,BRA
Chile,228,Total,2016-07-01,860.415369113953,2016,7,CHL
Chile,228,Equity,2016-07-01,468.3344072530871,2016,7,CHL
Chile,228,Debt,2016-07-01,392.08096186086595,2016,7,CHL
Mexico,273,Total,2016-07-01,1722.6,2016,7,MEX
Mexico,273,Equity,2016-07-01,1691.6,2016,7,MEX
Mexico,273,Debt,2016-07-01,31,2016,7,MEX
Lebanon,446,Total,2016-07-01,892.51,2016,7,LBN
Lebanon,446,Equity,2016-07-01,-1.85,2016,7,LBN
Lebanon,446,Debt,2016-07-01,894.36,2016,7,LBN
Sri Lanka,524,Total,2016-07-01,1818.492719296227,2016,7,LKA
Sri Lanka,524,Equity,2016-07-01,10.098365652837074,2016,7,LKA
Sri Lanka,524,Debt,2016-07-01,1808.3943536433899,2016,7,LKA
India,534,Total,2016-07-01,2895.0970964976036,2016,7,IND
India,534,Equity,2016-07-01,1876.546002034737,2016,7,IND
India,534,Debt,2016-07-01,1018.5510944628666,2016,7,IND
Korea,542,Total,2016-07-01,4559.8,2016,7,KOR
Korea,542,Equity,2016-07-01,4022.5,2016,7,KOR
Korea,542,Debt,2016-07-01,537.3,2016,7,KOR
Malaysia,548,Total,2016-07-01,,2016,7,MYS
Malaysia,548,Equity,2016-07-01,,2016,7,MYS
Malaysia,548,Debt,2016-07-01,1412.7936310486434,2016,7,MYS
Pakistan,564,Total,2016-07-01,49.5192762,2016,7,PAK
Pakistan,564,Equity,2016-07-01,50.282181,2016,7,PAK
Pakistan,564,Debt,2016-07-01,-0.7629047999999999,2016,7,PAK
Philippines,566,Total,2016-07-01,649.740086520221,2016,7,PHL
Philippines,566,Equity,2016-07-01,422.155263343928,2016,7,PHL
Philippines,566,Debt,2016-07-01,227.58482317629296,2016,7,PHL
Thailand,578,Total,2016-07-01,1795.18,2016,7,THA
Thailand,578,Equity,2016-07-01,1253.3400000000001,2016,7,THA
Thailand,578,Debt,2016-07-01,541.8399999999999,2016,7,THA
Bulgaria,918,Total,2016-07-01,11.253193800576282,2016,7,BGR
Bulgaria,918,Equity,2016-07-01,-1.4894678228040212,2016,7,BGR
Bulgaria,918,Debt,2016-07-01,12.742661623380304,2016,7,BGR
China,924,Total,2016-07-01,1762.7006842293936,2016,7,CHN
China,924,Equity,2016-07-01,3109.029161726827,2016,7,CHN
China,924,Debt,2016-07-01,-1346.3284774974336,2016,7,CHN
Ukraine,926,Total,2016-07-01,-1,2016,7,UKR
Ukraine,926,Equity,2016-07-01,2,2016,7,UKR
Ukraine,926,Debt,2016-07-01,-3,2016,7,UKR
Czech Republic,935,Total,2016-07-01,-5148.434622467766,2016,7,CZE
Czech Republic,935,Equity,2016-07-01,6.588909351340283,2016,7,CZE
Czech Republic,935,Debt,2016-07-01,-5155.023531819106,2016,7,CZE
Slovak Republic,936,Total,2016-07-01,77.36898142857277,2016,7,SVK
Slovak Republic,936,Equity,2016-07-01,0,2016,7,SVK
Slovak Republic,936,Debt,2016-07-01,77.36898142857277,2016,7,SVK
Estonia,939,Total,2016-07-01,13.94634000000024,2016,7,EST
Estonia,939,Equity,2016-07-01,20.14471333333368,2016,7,EST
Estonia,939,Debt,2016-07-01,-6.19837333333344,2016,7,EST
Latvia,941,Total,2016-07-01,1.1068523809524,2016,7,LVA
Latvia,941,Equity,2016-07-01,-1.1068523809524,2016,7,LVA
Latvia,941,Debt,2016-07-01,2.2137047619048,2016,7,LVA
Serbia,942,Total,2016-07-01,120.64690952381162,2016,7,SRB
Serbia,942,Equity,2016-07-01,-2.2137047619048,2016,7,SRB
Serbia,942,Debt,2016-07-01,122.86061428571641,2016,7,SRB
Hungary,944,Total,2016-07-01,-882.0506623809675,2016,7,HUN
Hungary,944,Equity,2016-07-01,36.30475809523872,2016,7,HUN
Hungary,944,Debt,2016-07-01,-918.3554204762063,2016,7,HUN
Lithuania,946,Total,2016-07-01,10.07235666666684,2016,7,LTU
Lithuania,946,Equity,2016-07-01,1.6602785714286,2016,7,LTU
Lithuania,946,Debt,2016-07-01,8.41207809523824,2016,7,LTU
Mongolia,948,Total,2016-07-01,3.515319,2016,7,MNG
Mongolia,948,Equity,2016-07-01,-0.27643,2016,7,MNG
Mongolia,948,Debt,2016-07-01,3.791749,2016,7,MNG
Slovenia,961,Total,2016-07-01,-230.00392476190873,2016,7,SVN
Slovenia,961,Equity,2016-07-01,3.43124238095244,2016,7,SVN
Slovenia,961,Debt,2016-07-01,-233.43516714286116,2016,7,SVN
Croatia,960,Total,2016-07-01,-364.4864890476253,2016,7,HRV
Croatia,960,Equity,2016-07-01,22.35841809523848,2016,7,HRV
Croatia,960,Debt,2016-07-01,-386.8449071428638,2016,7,HRV
